"No.","Time","Source","Destination","Protocol","Length","Info","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","tcp_Flags","tcp_WindowSize","srcPort","destPort","Delay"
"6028","392.442894221","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","2280","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000628446"
"6029","392.443600934","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2280","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000706713"
"6030","392.443611346","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=145894 Ack=191982 Win=501 Len=0 TSval=1867739081 TSecr=784959477","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010412"
"6031","392.444024918","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","2281","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000413572"
"6032","392.444665126","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2281","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000640208"
"6033","392.444675375","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146001 Ack=192061 Win=501 Len=0 TSval=1867739082 TSecr=784959478","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010249"
"6034","392.445053348","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2282","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000377973"
"6035","392.445821775","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2282","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000768427"
"6036","392.445832453","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146102 Ack=192278 Win=501 Len=0 TSval=1867739083 TSecr=784959479","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010678"
"6037","392.446643829","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2283","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000811376"
"6038","392.447226180","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","2283","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000582351"
"6039","392.447236789","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146208 Ack=192452 Win=501 Len=0 TSval=1867739085 TSecr=784959480","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010609"
"6040","392.447824355","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2284","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000587566"
"6041","392.448314010","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","2284","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000489655"
"6042","392.448324523","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146314 Ack=192581 Win=501 Len=0 TSval=1867739086 TSecr=784959481","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010513"
"6043","392.448803363","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","2285","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000478840"
"6044","392.449375157","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","2285","ReadResponse","pExTxGhzFO","","","","","","","","","","","","0x018","43","4840","60324","0.000571794"
"6045","392.449385658","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146413 Ack=192669 Win=501 Len=0 TSval=1867739087 TSecr=784959483","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010501"
"6046","393.807780788","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 53427; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","53427","Write Single Coil","","","","0x018","502","55868","502","1.358395130"
"6047","393.808239572","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 53427; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","53427","Write Single Coil","6046","0.000458784","","0x018","43","502","55868","0.000458784"
"6048","393.808255061","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4705 Ack=4547 Win=502 Len=0 TSval=3726876231 TSecr=4262618145","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000015489"
"6049","394.309669422","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 20606; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","20606","Write Single Coil","","","","0x018","502","55868","502","0.501414361"
"6050","394.310034560","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 20606; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","20606","Write Single Coil","6049","0.000365138","","0x018","43","502","55868","0.000365138"
"6051","394.310049853","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4717 Ack=4559 Win=502 Len=0 TSval=3726876733 TSecr=4262618647","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000015293"
"6052","394.412056967","172.18.0.3","10.0.0.2","Modbus/TCP","78","   Query: Trans: 31746; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","31746","Read Coils","","","","0x018","502","51766","502","0.102007114"
"6053","394.412437957","10.0.0.2","172.18.0.3","Modbus/TCP","76","Response: Trans: 31746; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","31746","Read Coils","6052","0.000380990","","0x018","43","502","51766","0.000380990"
"6054","394.412452658","172.18.0.3","10.0.0.2","TCP","66","51766  >  502 [ACK] Seq=1381 Ack=1151 Win=502 Len=0 TSval=898102074 TSecr=4262618750","","","","","","","","","","","","","","","","0x010","502","51766","502","0.000014701"
"6055","394.453257354","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2286","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.040804696"
"6056","394.454251228","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2286","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000993874"
"6057","394.454267766","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146514 Ack=192886 Win=501 Len=0 TSval=1867741092 TSecr=784961487","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000016538"
"6058","394.454977568","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","2287","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000709802"
"6059","394.455609352","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2287","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000631784"
"6060","394.455619650","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146641 Ack=192965 Win=501 Len=0 TSval=1867741093 TSecr=784961489","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010298"
"6061","394.456026725","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","2288","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000407075"
"6062","394.456625389","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2288","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000598664"
"6063","394.456638503","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146748 Ack=193044 Win=501 Len=0 TSval=1867741094 TSecr=784961490","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013114"
"6064","394.457133548","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2289","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000495045"
"6065","394.457846193","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2289","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000712645"
"6066","394.457856830","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146849 Ack=193261 Win=501 Len=0 TSval=1867741095 TSecr=784961491","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010637"
"6067","394.458360433","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2290","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000503603"
"6068","394.459108689","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","2290","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000748256"
"6069","394.459118938","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=146955 Ack=193435 Win=501 Len=0 TSval=1867741097 TSecr=784961492","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010249"
"6070","394.459572891","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2291","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000453953"
"6071","394.460075743","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","2291","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000502852"
"6072","394.460085903","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147061 Ack=193564 Win=501 Len=0 TSval=1867741098 TSecr=784961493","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010160"
"6073","394.460472114","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","2292","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000386211"
"6074","394.461042501","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","2292","ReadResponse","pExTxGhzFO","","","","","","","","","","","","0x018","43","4840","60324","0.000570387"
"6075","394.461053339","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147160 Ack=193652 Win=501 Len=0 TSval=1867741099 TSecr=784961494","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010838"
"6076","394.811045365","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans:  7584; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","7584","Write Single Coil","","","","0x018","502","55868","502","0.349992026"
"6077","394.811417388","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans:  7584; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","7584","Write Single Coil","6076","0.000372023","","0x018","43","502","55868","0.000372023"
"6078","394.811434062","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4729 Ack=4571 Win=502 Len=0 TSval=3726877234 TSecr=4262619149","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016674"
"6079","394.948813823","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","4248716266686744435270657974564c52504742","","","","","","","","0x018","502","56366","102","0.137379761"
"6080","394.949161012","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000347189"
"6081","394.949180749","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=5666 Ack=2267 Win=502 Len=0 TSval=1941096235 TSecr=2261493134","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000019737"
"6082","394.950161611","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","5a6c4e51734c4168696f724d4a79556f59495448","","","","","","","","0x018","502","56366","102","0.000980862"
"6083","394.950314041","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000152430"
"6084","394.950326773","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=5721 Ack=2289 Win=502 Len=0 TSval=1941096236 TSecr=2261493135","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000012732"
"6085","395.312152856","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans:  8718; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","8718","Write Single Coil","","","","0x018","502","55868","502","0.361826083"
"6086","395.312652930","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans:  8718; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","8718","Write Single Coil","6085","0.000500074","","0x018","43","502","55868","0.000500074"
"6087","395.312703215","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4741 Ack=4583 Win=502 Len=0 TSval=3726877735 TSecr=4262619650","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000050285"
"6088","396.468151073","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2293","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","1.155447858"
"6089","396.469161178","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2293","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001010105"
"6090","396.469177990","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147261 Ack=193869 Win=501 Len=0 TSval=1867743107 TSecr=784963502","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000016812"
"6091","396.469872787","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","2294","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000694797"
"6092","396.470557060","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2294","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000684273"
"6093","396.470567456","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147388 Ack=193948 Win=501 Len=0 TSval=1867743108 TSecr=784963504","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010396"
"6094","396.470958959","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","2295","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000391503"
"6095","396.471502680","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2295","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000543721"
"6096","396.471512680","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147495 Ack=194027 Win=501 Len=0 TSval=1867743109 TSecr=784963505","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010000"
"6097","396.471960420","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2296","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000447740"
"6098","396.472600956","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2296","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000640536"
"6099","396.472610997","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147596 Ack=194244 Win=501 Len=0 TSval=1867743110 TSecr=784963506","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010041"
"6100","396.473168148","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2297","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000557151"
"6101","396.473907284","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","2297","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000739136"
"6102","396.473917228","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147702 Ack=194418 Win=501 Len=0 TSval=1867743111 TSecr=784963507","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000009944"
"6103","396.474356275","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2298","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000439047"
"6104","396.474897798","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","2298","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000541523"
"6105","396.474907719","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147808 Ack=194547 Win=501 Len=0 TSval=1867743112 TSecr=784963508","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000009921"
"6106","396.475283236","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","2299","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000375517"
"6107","396.475777443","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","2299","ReadResponse","pExTxGhzFO","","","","","","","","","","","","0x018","43","4840","60324","0.000494207"
"6108","396.475787347","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=147907 Ack=194635 Win=501 Len=0 TSval=1867743113 TSecr=784963509","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000009904"
"6109","396.820071929","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 41090; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","41090","Read Coils","","","","0x018","502","55868","502","0.344284582"
"6110","396.820563294","10.0.0.2","172.18.0.7","Modbus/TCP","76","Response: Trans: 41090; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","41090","Read Coils","6109","0.000491365","","0x018","43","502","55868","0.000491365"
"6111","396.820579660","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4753 Ack=4593 Win=502 Len=0 TSval=3726879243 TSecr=4262621158","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016366"
"6112","397.809182425","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.988602765"
"6113","397.809551984","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","5a6c4e51734c4168696f724d4a79556f59495448","","","","","","","","0x018","43","102","49396","0.000369559"
"6114","397.809569279","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=3504 Ack=5086 Win=502 Len=0 TSval=1787830766 TSecr=2261495995","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000017295"
"6115","398.482444641","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2300","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.672875362"
"6116","398.483526191","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2300","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001081550"
"6117","398.483541744","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148008 Ack=194852 Win=501 Len=0 TSval=1867745121 TSecr=784965517","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000015553"
"6118","398.484179733","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","2301","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000637989"
"6119","398.484894880","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2301","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000715147"
"6120","398.484905259","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148135 Ack=194931 Win=501 Len=0 TSval=1867745122 TSecr=784965518","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010379"
"6121","398.485353109","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","2302","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000447850"
"6122","398.485957881","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","2302","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000604772"
"6123","398.485968395","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148242 Ack=195010 Win=501 Len=0 TSval=1867745124 TSecr=784965519","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010514"
"6124","398.486430684","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","2303","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000462289"
"6125","398.487158555","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","2303","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000727871"
"6126","398.487169247","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148343 Ack=195227 Win=501 Len=0 TSval=1867745125 TSecr=784965520","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010692"
"6127","398.488107051","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2304","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000937804"
"6128","398.488809579","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","2304","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000702528"
"6129","398.488834402","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148449 Ack=195401 Win=501 Len=0 TSval=1867745126 TSecr=784965522","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000024823"
"6130","398.489443198","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","2305","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000608796"
"6131","398.490019250","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","2305","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000576052"
"6132","398.490372722","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","2306","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000353472"
"6133","398.490918623","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","2306","ReadResponse","pExTxGhzFO","","","","","","","","","","","","0x018","43","4840","60324","0.000545901"
"6134","398.533173681","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=148654 Ack=195618 Win=501 Len=0 TSval=1867745171 TSecr=784965524","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.042255058"
"6135","398.814109981","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.280936300"
"6136","398.814479719","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","5a6c4e51734c4168696f724d4a79556f59495448","","","","","","","","0x018","43","102","49396","0.000369738"
"6137","398.814496203","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=3535 Ack=5131 Win=502 Len=0 TSval=1787831771 TSecr=2261497000","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000016484"
"6138","398.826879547","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 24793; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","24793","Write Single Coil","","","","0x018","502","55868","502","0.012383344"
"6139","398.827313052","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 24793; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","24793","Write Single Coil","6138","0.000433505","","0x018","43","502","55868","0.000433505"
"6140","398.827330064","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4765 Ack=4605 Win=502 Len=0 TSval=3726881250 TSecr=4262623164","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000017012"
"6141","399.330330155","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 20155; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","20155","Write Single Coil","","","","0x018","502","55868","502","0.503000091"
"6142","399.330683897","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 20155; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","20155","Write Single Coil","6141","0.000353742","","0x018","43","502","55868","0.000353742"
"6143","399.330700302","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4777 Ack=4617 Win=502 Len=0 TSval=3726881753 TSecr=4262623668","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016405"
"6144","399.837490919","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 30201; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","30201","Write Single Coil","","","","0x018","502","55868","502","0.506790617"
"6145","399.837967580","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 30201; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","30201","Write Single Coil","6144","0.000476661","","0x018","43","502","55868","0.000476661"
"6146","399.837985131","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=4789 Ack=4629 Win=502 Len=0 TSval=3726882261 TSecr=4262624175","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000017551"
"6147","400.444181946","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 21391; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","21391","Write Single Coil","","","","0x018","502","55868","502","0.606196815"
"6148","400.444180684","172.18.0.3","10.0.0.2","Modbus/TCP","78","   Query: Trans: 31245; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","31245","Read Coils","","","","0x018","502","51766","502","-0.000001262"
"6149","400.444708105","10.0.0.2","172.18.0.3","Modbus/TCP","76","Response: Trans: 31245; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","31245","Read Coils","6148","0.000527421","","0x018","43","502","51766","0.000527421"
