"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"3574","30.970113591","172.18.0.6","10.0.0.3","TCP","36186","5596","54","36186  >  5596 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002518402","","","","","","","","","","","","","","","","0.000000000"
"3575","30.974577746","172.18.0.6","10.0.0.3","TCP","36186","797","54","36186  >  797 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004464155","","","","","","","","","","","","","","","","0.000000000"
"3576","30.977648273","172.18.0.6","10.0.0.3","TCP","36186","7812","54","36186  >  7812 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003070527","","","","","","","","","","","","","","","","0.000000000"
"3577","31.043972414","172.18.0.6","10.0.0.2","TCP","36184","4946","54","36184  >  4946 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.066324141","","","","","","","","","","","","","","","","0.000000000"
"3578","31.050259619","172.18.0.6","10.0.0.2","TCP","36184","4168","54","36184  >  4168 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.006287205","","","","","","","","","","","","","","","","0.000000000"
"3579","31.054656407","172.18.0.6","10.0.0.2","TCP","36184","6236","54","36184  >  6236 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004396788","","","","","","","","","","","","","","","","0.000000000"
"3580","31.060062463","172.18.0.6","10.0.0.2","TCP","36184","1173","54","36184  >  1173 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005406056","","","","","","","","","","","","","","","","0.000000000"
"3581","31.062548131","172.18.0.6","10.0.0.2","TCP","36184","4008","54","36184  >  4008 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002485668","","","","","","","","","","","","","","","","0.000000000"
"3582","31.065501343","172.18.0.6","10.0.0.2","TCP","36184","7142","54","36184  >  7142 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002953212","","","","","","","","","","","","","","","","0.000000000"
"3583","31.068089158","172.18.0.6","10.0.0.2","TCP","36184","7852","54","36184  >  7852 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002587815","","","","","","","","","","","","","","","","0.000000000"
"3584","31.071014497","172.18.0.6","10.0.0.2","TCP","36184","5013","54","36184  >  5013 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002925339","","","","","","","","","","","","","","","","0.000000000"
"3585","31.074968861","172.18.0.6","10.0.0.2","TCP","36184","4961","54","36184  >  4961 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003954364","","","","","","","","","","","","","","","","0.000000000"
"3586","31.077925030","172.18.0.6","10.0.0.2","TCP","36184","6045","54","36184  >  6045 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002956169","","","","","","","","","","","","","","","","0.000000000"
"3587","31.144713068","172.18.0.6","10.0.0.2","TCP","36186","4946","54","36186  >  4946 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.066788038","","","","","","","","","","","","","","","","0.000000000"
"3588","31.150291971","172.18.0.6","10.0.0.2","TCP","36186","4168","54","36186  >  4168 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005578903","","","","","","","","","","","","","","","","0.000000000"
"3589","31.154683461","172.18.0.6","10.0.0.2","TCP","36186","6236","54","36186  >  6236 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004391490","","","","","","","","","","","","","","","","0.000000000"
"3590","31.160078933","172.18.0.6","10.0.0.2","TCP","36186","1173","54","36186  >  1173 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005395472","","","","","","","","","","","","","","","","0.000000000"
"3591","31.162981735","172.18.0.6","10.0.0.2","TCP","36186","4008","54","36186  >  4008 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002902802","","","","","","","","","","","","","","","","0.000000000"
"3593","31.165837372","172.18.0.6","10.0.0.2","TCP","36186","7142","54","36186  >  7142 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.000084656","","","","","","","","","","","","","","","","0.000000000"
"3600","31.168963873","172.18.0.6","10.0.0.2","TCP","36186","7852","54","36186  >  7852 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.000144107","","","","","","","","","","","","","","","","0.000000000"
