"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"21384","42.791681143","172.18.0.6","10.0.0.1","TCP","54936","8888","74","54936  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450663 TSecr=0 WS=128","0x002","64240","0.000048292","","","","","","","","","","","","","","","","0.000000000"
"21386","42.791821469","172.18.0.6","10.0.0.1","TCP","54904","8888","66","54904  >  8888 [FIN, ACK] Seq=183 Ack=696 Win=64128 Len=0 TSval=404450663 TSecr=469599332","0x011","64128","0.000055640","","","","","","","","","","","","","","","","0.056418682"
"21389","42.791921928","172.18.0.6","10.0.0.1","TCP","54936","8888","66","54936  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450664 TSecr=469599432","0x010","64256","0.000013056","","","","","","","","","","","","","","","","0.000013056"
"21391","42.792044551","172.18.0.6","10.0.0.1","TCP","54938","8888","74","54938  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450664 TSecr=0 WS=128","0x002","64240","0.000027613","","","","","","","","","","","","","","","","0.000000000"
"21393","42.792276919","172.18.0.6","10.0.0.1","TCP","54938","8888","66","54938  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450664 TSecr=469599433","0x010","64256","0.000013340","","","","","","","","","","","","","","","","0.000013340"
"21394","42.795707023","172.18.0.6","10.0.0.1","TCP","54918","8888","66","54918  >  8888 [ACK] Seq=184 Ack=696 Win=64128 Len=0 TSval=404450667 TSecr=469599395","0x010","64128","0.003430104","","","","","","","","","","","","","","","","0.040799231"
"21395","42.795708597","172.18.0.6","10.0.0.1","TCP","54916","8888","66","54916  >  8888 [ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450667 TSecr=469599395","0x010","64128","0.000001574","","","","","","","","","","","","","","","","0.041331866"
"21396","42.795858245","172.18.0.6","10.0.0.1","HTTP","54932","8888","138","GET / HTTP/1.0 ","0x018","64256","0.000149648","","","","","","","","","","","","","","","","0.015514987"
"21400","42.796536310","172.18.0.6","10.0.0.1","TCP","54932","8888","66","54932  >  8888 [ACK] Seq=73 Ack=187 Win=64128 Len=0 TSval=404450668 TSecr=469599437","0x010","64128","0.000020911","","","","","","","","","","","","","","","","0.000020911"
"21401","42.796651327","172.18.0.6","10.0.0.1","TCP","54932","8888","66","54932  >  8888 [ACK] Seq=73 Ack=2135 Win=63488 Len=0 TSval=404450668 TSecr=469599437","0x010","63488","0.000115017","","","","","","","","","","","","","","","","0.000115017"
"21404","42.796912759","172.18.0.6","10.0.0.1","TCP","54934","8888","66","54934  >  8888 [ACK] Seq=185 Ack=198 Win=64128 Len=0 TSval=404450669 TSecr=469599437","0x010","64128","0.000009806","","","","","","","","","","","","","","","","0.000009806"
"21405","42.801560779","172.18.0.6","10.0.0.1","TCP","54906","8888","66","54906  >  8888 [FIN, ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450673 TSecr=469599342","0x011","64128","0.004648020","","","","","","","","","","","","","","","","0.058527103"
"21406","42.801712101","172.18.0.6","10.0.0.1","TCP","54908","8888","66","54908  >  8888 [FIN, ACK] Seq=184 Ack=696 Win=64128 Len=0 TSval=404450673 TSecr=469599342","0x011","64128","0.000151322","","","","","","","","","","","","","","","","0.058680915"
"21407","42.801818086","172.18.0.6","10.0.0.1","TCP","54940","8888","74","54940  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450673 TSecr=0 WS=128","0x002","64240","0.000105985","","","","","","","","","","","","","","","","0.000000000"
"21409","42.801935151","172.18.0.6","10.0.0.1","TCP","54942","8888","74","54942  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450674 TSecr=0 WS=128","0x002","64240","0.000052964","","","","","","","","","","","","","","","","0.000000000"
"21412","42.802042783","172.18.0.6","10.0.0.1","TCP","54940","8888","66","54940  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450674 TSecr=469599442","0x010","64256","0.000052948","","","","","","","","","","","","","","","","0.000052948"
"21414","42.802147357","172.18.0.6","10.0.0.1","TCP","54942","8888","66","54942  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450674 TSecr=469599443","0x010","64256","0.000012180","","","","","","","","","","","","","","","","0.000012180"
"21415","42.802184867","172.18.0.6","10.0.0.1","HTTP","54940","8888","249","POST / HTTP/1.0  (application/x-www-form-urlencoded)","0x018","64256","0.000037510","","","","","","","","","","","","","","","","0.000142084"
"21417","42.806244718","172.18.0.6","10.0.0.1","HTTP","54938","8888","138","GET / HTTP/1.0 ","0x018","64256","0.003756496","","","","","","","","","","","","","","","","0.013967799"
"21418","42.806326498","172.18.0.6","10.0.0.1","HTTP","54936","8888","138","GET / HTTP/1.0 ","0x018","64256","0.000081780","","","","","","","","","","","","","","","","0.014404570"
"21422","42.806865430","172.18.0.6","10.0.0.1","TCP","54936","8888","66","54936  >  8888 [ACK] Seq=73 Ack=187 Win=64128 Len=0 TSval=404450678 TSecr=469599447","0x010","64128","0.000012209","","","","","","","","","","","","","","","","0.000012209"
"21424","42.806973518","172.18.0.6","10.0.0.1","TCP","54936","8888","66","54936  >  8888 [ACK] Seq=73 Ack=2135 Win=63488 Len=0 TSval=404450679 TSecr=469599447","0x010","63488","0.000031207","","","","","","","","","","","","","","","","0.000031207"
"21425","42.807097404","172.18.0.6","10.0.0.1","TCP","54922","8888","66","54922  >  8888 [ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450679 TSecr=469599405","0x010","64128","0.000123886","","","","","","","","","","","","","","","","0.042134355"
"21427","42.807320552","172.18.0.6","10.0.0.1","TCP","54938","8888","66","54938  >  8888 [ACK] Seq=73 Ack=187 Win=64128 Len=0 TSval=404450679 TSecr=469599448","0x010","64128","0.000009603","","","","","","","","","","","","","","","","0.000009603"
"21429","42.807421300","172.18.0.6","10.0.0.1","TCP","54938","8888","66","54938  >  8888 [ACK] Seq=73 Ack=1635 Win=63744 Len=0 TSval=404450679 TSecr=469599448","0x010","63744","0.000055260","","","","","","","","","","","","","","","","0.000055260"
"21432","42.808255555","172.18.0.6","10.0.0.1","TCP","54940","8888","66","54940  >  8888 [ACK] Seq=184 Ack=198 Win=64128 Len=0 TSval=404450680 TSecr=469599449","0x010","64128","0.000011221","","","","","","","","","","","","","","","","0.000011221"
"21434","42.816899378","172.18.0.6","10.0.0.1","HTTP","54942","8888","138","GET / HTTP/1.0 ","0x018","64256","0.008575714","","","","","","","","","","","","","","","","0.014752021"
"21437","42.817621630","172.18.0.6","10.0.0.1","TCP","54942","8888","66","54942  >  8888 [ACK] Seq=73 Ack=187 Win=64128 Len=0 TSval=404450689 TSecr=469599458","0x010","64128","0.000010207","","","","","","","","","","","","","","","","0.000010207"
"21439","42.817706214","172.18.0.6","10.0.0.1","TCP","54942","8888","66","54942  >  8888 [ACK] Seq=73 Ack=2135 Win=63488 Len=0 TSval=404450689 TSecr=469599458","0x010","63488","0.000018732","","","","","","","","","","","","","","","","0.000018732"
"21440","42.819089243","172.18.0.6","10.0.0.1","TCP","54926","8888","66","54926  >  8888 [ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450691 TSecr=469599417","0x010","64128","0.001383029","","","","","","","","","","","","","","","","0.042821842"
"21441","42.822470573","172.18.0.6","10.0.0.1","TCP","54910","8888","66","54910  >  8888 [FIN, ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450694 TSecr=469599362","0x011","64128","0.003381330","","","","","","","","","","","","","","","","0.100575047"
"21442","42.822570530","172.18.0.6","10.0.0.1","TCP","54912","8888","66","54912  >  8888 [FIN, ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450694 TSecr=469599363","0x011","64128","0.000099957","","","","","","","","","","","","","","","","0.059100129"
"21444","42.822757131","172.18.0.6","10.0.0.1","TCP","54944","8888","74","54944  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450694 TSecr=0 WS=128","0x002","64240","0.000055844","","","","","","","","","","","","","","","","0.000000000"
"21446","42.822824047","172.18.0.6","10.0.0.1","TCP","54946","8888","74","54946  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450694 TSecr=0 WS=128","0x002","64240","0.000027332","","","","","","","","","","","","","","","","0.000000000"
"21448","42.822893691","172.18.0.6","10.0.0.1","TCP","54944","8888","66","54944  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450695 TSecr=469599463","0x010","64256","0.000014600","","","","","","","","","","","","","","","","0.000014600"
"21450","42.822961102","172.18.0.6","10.0.0.1","TCP","54946","8888","66","54946  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450695 TSecr=469599463","0x010","64256","0.000014935","","","","","","","","","","","","","","","","0.000014935"
"21451","42.823035745","172.18.0.6","10.0.0.1","HTTP","54944","8888","246","POST / HTTP/1.0  (application/x-www-form-urlencoded)","0x018","64256","0.000074643","","","","","","","","","","","","","","","","0.000142054"
"21452","42.823062966","172.18.0.6","10.0.0.1","TCP","54914","8888","66","54914  >  8888 [FIN, ACK] Seq=186 Ack=696 Win=64128 Len=0 TSval=404450695 TSecr=469599363","0x011","64128","0.000027221","","","","","","","","","","","","","","","","0.059594255"
