"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"1672","14.511059431","172.18.0.6","10.0.0.3","TCP","56218","8623","54","56218  >  8623 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.004151614","","","","","","","","","","","","","","","","0.000000000"
"1673","14.516878452","172.18.0.6","10.0.0.3","TCP","56218","5771","54","56218  >  5771 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005819021","","","","","","","","","","","","","","","","0.000000000"
"1674","14.524407196","172.18.0.6","10.0.0.3","TCP","56218","7868","54","56218  >  7868 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.007528744","","","","","","","","","","","","","","","","0.000000000"
"1675","14.527836982","172.18.0.6","10.0.0.3","TCP","56218","8942","54","56218  >  8942 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003429786","","","","","","","","","","","","","","","","0.000000000"
"1676","14.530804020","172.18.0.6","10.0.0.3","TCP","56218","4795","54","56218  >  4795 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002967038","","","","","","","","","","","","","","","","0.000000000"
"1677","14.533261192","172.18.0.6","10.0.0.3","TCP","56218","5613","54","56218  >  5613 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002457172","","","","","","","","","","","","","","","","0.000000000"
"1678","14.536251768","172.18.0.6","10.0.0.3","TCP","56218","556","54","56218  >  556 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002990576","","","","","","","","","","","","","","","","0.000000000"
"1680","14.600905405","172.18.0.6","10.0.0.2","TCP","56216","6174","54","56216  >  6174 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.000116452","","","","","","","","","","","","","","","","0.000000000"
"1683","14.605225204","172.18.0.6","10.0.0.2","TCP","56216","1925","54","56216  >  1925 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003902329","","","","","","","","","","","","","","","","0.000000000"
"1684","14.607743618","172.18.0.6","10.0.0.2","TCP","56216","9975","54","56216  >  9975 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002518414","","","","","","","","","","","","","","","","0.000000000"
"1685","14.611221632","172.18.0.6","10.0.0.2","TCP","56216","3037","54","56216  >  3037 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003478014","","","","","","","","","","","","","","","","0.000000000"
"1686","14.617179419","172.18.0.6","10.0.0.2","TCP","56216","5029","54","56216  >  5029 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005957787","","","","","","","","","","","","","","","","0.000000000"
