"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"1988","17.180548169","172.18.0.6","10.0.0.1","TCP","36450","8949","54","36450  >  8949 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002105250","","","","","","","","","","","","","","","","0.000000000"
"1989","17.186492548","172.18.0.6","10.0.0.1","TCP","36450","6870","54","36450  >  6870 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005944379","","","","","","","","","","","","","","","","0.000000000"
"1990","17.190486040","172.18.0.6","10.0.0.1","TCP","36450","4066","54","36450  >  4066 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003993492","","","","","","","","","","","","","","","","0.000000000"
"1991","17.195346773","172.18.0.6","10.0.0.1","TCP","36450","755","54","36450  >  755 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004860733","","","","","","","","","","","","","","","","0.000000000"
"1992","17.200219189","172.18.0.6","10.0.0.1","TCP","36452","3581","54","36452  >  3581 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004872416","","","","","","","","","","","","","","","","0.000000000"
"1993","17.202658146","172.18.0.6","10.0.0.3","TCP","36450","2960","54","36450  >  2960 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002438957","","","","","","","","","","","","","","","","0.000000000"
"1994","17.205242145","172.18.0.6","10.0.0.3","TCP","36450","83","54","36450  >  83 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002583999","","","","","","","","","","","","","","","","0.000000000"
"1998","17.272209722","172.18.0.6","10.0.0.2","TCP","36452","4797","54","36452  >  4797 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.019779692","","","","","","","","","","","","","","","","0.000000000"
"1999","17.276220622","172.18.0.6","10.0.0.2","TCP","36450","1849","54","36450  >  1849 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004010900","","","","","","","","","","","","","","","","0.000000000"
"2000","17.279339011","172.18.0.6","10.0.0.1","TCP","36452","5530","54","36452  >  5530 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003118389","","","","","","","","","","","","","","","","0.000000000"
"2001","17.281588985","172.18.0.6","10.0.0.1","TCP","36452","8949","54","36452  >  8949 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002249974","","","","","","","","","","","","","","","","0.000000000"
"2002","17.286520963","172.18.0.6","10.0.0.1","TCP","36452","6870","54","36452  >  6870 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004931978","","","","","","","","","","","","","","","","0.000000000"
"2003","17.290510229","172.18.0.6","10.0.0.1","TCP","36452","4066","54","36452  >  4066 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003989266","","","","","","","","","","","","","","","","0.000000000"
"2004","17.295600700","172.18.0.6","10.0.0.1","TCP","36452","755","54","36452  >  755 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005090471","","","","","","","","","","","","","","","","0.000000000"
"2005","17.300580532","172.18.0.6","10.0.0.3","TCP","36450","6198","54","36450  >  6198 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004979832","","","","","","","","","","","","","","","","0.000000000"
"2006","17.303452815","172.18.0.6","10.0.0.3","TCP","36452","2960","54","36452  >  2960 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002872283","","","","","","","","","","","","","","","","0.000000000"
"2007","17.305954420","172.18.0.6","10.0.0.3","TCP","36452","83","54","36452  >  83 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002501605","","","","","","","","","","","","","","","","0.000000000"
"2008","17.372626827","172.18.0.6","10.0.0.1","TCP","36450","1898","54","36450  >  1898 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.066672407","","","","","","","","","","","","","","","","0.000000000"
"2009","17.376514139","172.18.0.6","10.0.0.2","TCP","36452","1849","54","36452  >  1849 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003887312","","","","","","","","","","","","","","","","0.000000000"
"2010","17.380074445","172.18.0.6","10.0.0.3","TCP","36450","531","54","36450  >  531 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003560306","","","","","","","","","","","","","","","","0.000000000"
